applicants_id,age,gender,race,english_proficiency,highest_level_of_education,major_dept_college,college_gpa,essay_started_on,essay_completed_on,essay_time_taken,image_1,image_2,verify_started_on,verify_completed_on,verify_time_taken,deductive_reasoning_ability_general_population
41930012,33,Male,White,Native Fluent,Master's Degree,Humanities (including History),3.3 to 3.7,11/1/2015,11/1/2015,4359,"This is a picture of Karen.  She is working on a very important project at work, but has had some seeds of doubt in the back of her mind.  She's working to get other people enlisted in the project, but as of now there haven't been others willing to step up and give her the backing she needs.  As a middle manager in the company, she wants to step up and be heard.  She feels as a minority in the company, that the upper level managers are looking to promote a female, African American to the top ranks.  She's had success before, but this new project could be her ticket to the top.  She fears that other workers at the company may not give her the support she needs.  She's especially fearful of Ned and Rob, seen in the background, who may be conspiring against her in a competing project.  Even so, she feels like she can overcome and eventually the managers will give her the promotion she so desires.  ","This is a picture of Nancy, a talented local artist who has been comissioned to paint a mural inside a local building.  The building is a museum for children and the local company who has hired Nancy asked her to come up with a colorful design that would work well in a room with a space theme.  She had the idea to base her design off of the Milky Way and added many flairs of color to make it even more vivid.  One of the owners stopped by to check out the progress and brought along the design Nancy had made to compare the original idea to the actual product.  The owner was completely happy with the progress and was more than happy with how it was turning out.  Nancy was providing a great backdrop for the new room in the museum.  She was sure that the children in the room would love the splashes of color and was more than confident that it would be perfect for the setting.  Nancy was happy too, sinee was certain that her business of mural drawing would pick up once other people in the area picked up on how talented she is.  In the end, it's a win win situation for all involved.  ",11/1/2015,11/1/2015,1123,11.047905
41692658,25,Male,White,Native Fluent,Some College (3 or 4 years),Arts,2.0 to 2.5,10/12/2015,10/12/2015,5044,"There's a white room, in which people are speaking to each other. It's an office setting, probably some kind of board room. There's a television screen hanging on the wall in the background. In the foreground we see the sides of the wall, and we are looking through an open door to the four people talking.

A dark skinned woman (possibly of African descent, though her ethnicity appears a bit ambiguous to me) wearing purple and a white woman in black are talking to each other. The darker-skinned woman is holding a clippboard and the white woman is assuming a somewhat abashed pose. It appears to me that the darker-skinned woman is in a higher position--though they may be equals in terms of company hierarchy, their body language indicates a subtle level of higher social status for the woman in purple.

Behind them, two men are also talking to each other. Both appear to be slightly overweight (or merely bulky), and both have their arms crossed. Both are wearing pastel-colored shirts, one pink and one blue. It is difficult to ascertain their status in relation to each other, due to the facr that the man in light blue is mostly obscurred by the wall which froms the foreground of the photo.","In the foreground of the photo, wee see a quarter of the back of someone's head, as well as their shoulders in the corner of the frame. This person is holding up a piece of printer paper with a multicolor design on it. This person is also holding what appears to be a red plastic cup filled with light blue paint. The person's hair is somewhere between mousy-brown and honey-colored. Though it is difficult to see at first, she is also holding a paint brush laden with blue paint--presumably from the cup--in her other and. It is just visible in the space between her head and shoulders. Nothing can be seen but one side of the back of her head and the objects she is holding.

The picture is held in such a way that it obscures the three people (presumable all women) who are painting a large reproduction of the design on said picture; they are painting it on as a mural on a wall. All three are wearing white shirts and black shorts. Two are kneeling and are almost completely obscurred by the picture being held up. The only visible woman is standing up and applying paint to the center of the mural. She has blonde hair and is wearing a beige basball cap. Like everyone in the photo, her back is turned to the camera.

The mural itself is painted on a wall made with large concrete blocks, the kind you would find in schools, prisons and other municipal buildings. There are two wall outlets on either side of the wall which are not being painted over, and the floor is covered by a plastic tarp so no paint will sully it. It is clear that this photo was taken indoors.

The mural is a multicolored spiral object painted in bight colors. It is a celestial cloud of pastel colors, a black hole that has sucked up too many easter eggs. The outer rim is purple, the inner spiriling blothces of color are blue, pink and yellow, and they are all spiralling around a white center over a dark blue background.

The mural is not as complete as teh graphic the woman is holding up, but the areas which are left are sketched in and awaiting color.",10/12/2015,10/13/2015,1646,50.880838
41684686,54,Female,White,Native Fluent,Some College (2 years or less),Social Science,3.3 to 3.7,10/12/2015,10/12/2015,3170,Two female collegues are having a conversation at work. One is a black female around her mid twentys who is dressed professonally and carrying a clipboard. She is talking to a white female around her age whos back is turned and her left arm is touching her hair. Her right hand is expressing a consversations motion with movement. There are two white men in their twentys to thirtys talking in the background around a copy machine. Both of the men have business clothes on a dress shirt and kahkis slacks. All are at work and serious demeanor and all look linke they are dealing with business details about the company they work for. The black female looks like the boss and is busy questioning the white feelamle. The white female looks stressed by her body language as though she is trying to explain something to the other woman. The white lemale has a paper in her hand and an oragne wristband on her right arm. The black female has a blue watch on  and several silver rings on her fingers as well as an orange wristband. ,There is a female artist who is facing the brick wall. She is wearing a white hat and has blonde hair. She is wearing a white t-shirt and a black pair of shorts. She also is wearing blue gloves as she paints the wall. Currently she is painting on the wall a pickture that has a hurricaine type look with different pastel colors. She is working on the color purple now. She has not finished the center color of the paining but the next outward color is yellow then blue then areas of pink and outward purple shades different than the wall color. There is a female with brow- reddish hair that is shoulder length. She is facing the computer screen so we cannot see her face. She is holding in her hand a red solo cup with blue paing in it. The computer screen has the same picture on it as the ladies are painting. There is a third person on the floor who is covered by the computer screen. We cannot see him or her other than a white shirt and black shorts. They are probably painting parts of the mural as well as though one cannot see it. ,10/12/2015,10/12/2015,1064,15.532662
41754616,43,Female,Asian,Native Fluent,Master's Degree,Business,3.3 to 3.7,10/17/2015,10/17/2015,2095,"The picture represents and reflects a typical office scenario where four people are involved and communicating. There are two men who are probably engaging in a routine conversation with each other about their work day or maybe even private life. There are also two women talking with each other, one of them looking rather serious. It appears that they are more likely discussing about some numbers they need to arrive upon or match as part of their work. It could be prior to a meeting or it could be a discussion after the meeting is over. They probably have some sort of disagreement on certain issues or they are just going over some facts and figures pertaining to a report that they have to submit to the management. All the people in the picture are part of a managerial team. ","The picture showa a woman dressed casually in shorts and t-shirts painting on a wall and another woman sitting next to her also painting. The wall looks more like a public place, could be a subway or some sort of commercial setting. There is also another woman standing about 20 feet from them, holding a picture of the painting that the two other women are paining. She is also holding a cup of blue paint that is being used on the wall. It appears that the woman standing is giving some sort of instructions to the the women who are painting, to make sure they stick to the guidelines in the picture. The two women who are involved in painting the mural seem very engrossed in the picture as they fill in the vibrant colors. The colors they're using consist of a a white and lilac shade in the center, followed by a bright yellow which is almost outlined by a sky blue border. The entire finished painting looks or resembles a Dopplar kind of image thhat shows the eye of a thunderstorm. ",10/17/2015,10/17/2015,601,13.734411
41879215,23,Male,White,Native Fluent,Bachelor's Degree,Arts,3.0 to 3.3,10/27/2015,10/27/2015,2119,"In this picture, there is a black woman wearing a purple dress holding a clipboard and looking at another woman.  She is standing on the right side of the photograph.  The second woman is white and wearing a black dress, her back is turned to the camera, and she was obviously moving when the picture was taken because she is slightly blurred.  This second woman is on the left side of the photo.  The first woman is wearing a blue wristwatch on her left wrist and a red band on her right wrist.  The second woman has a peach colored wristband on her right wrist and is running her fingers through her hair with the same hand.  Behind them are two men with their backs turned to the camera.  They are looking at each other and talking.  One man can be seen between the women and is wearing a white shirt and khaki pants, the other is far off to the right of the photo and wearing a blue shirt and khaki pants.  The men seem to be facing the direction of a television or computer screen.","This picture is taken from behind a woman whose head covers about 15% of the right side of the photo.  Her hand can be seen just to the left of the center of the photo and is holding a red plastic cup which appears to contain some light blue paint.  In the direction she is facing, there are three young women painting a mural on a wall.  Two of the women are kneeling on the ground painting but are mostly covered by a picture of what they are painting.  The third is standing to the right of the other girls and leaning to the left painting the center.  She is wearing a white t-shirt, black shorts, and a backwards baseball cap.  The mural they are painting appears to be a cartoon depiction of a galaxy. The background of the mural is dark blue and the galaxy features different shades of blue, purple, yellow, and orange.",10/27/2015,10/27/2015,1515,72.521187
41811204,29,Male,White,Native Fluent,Bachelor's Degree,Business,3.3 to 3.7,10/21/2015,10/21/2015,2798,"This scene shows a group of people.  There is an African American woman in a purple dress with shoulder length black hair.  She is holding a clipboard and is fiddling with her hands.  She is looking at another woman.  The other woman is white, presumably American.  She is average height with brown shoulder length hair.  She is wearing a balck dress and running her fingers through her hair.  Behind them is a tall man who looks slighlty overweight.  He has short brown hair and looks to be wearing office attire.  Tan khakis and a long sleeve pink shirt.  He is talking to another man who also looks slightly overweight.  He has shorter hair as well and looks to be in a conversation with the other man.  In the background is some kind of screen or illuminated picture.  They look to be in an office type setting.  The room is brightly lit and white in color.  They are standing in front of what looks like a doorway or some type of double door setup.  Looks to be right after or maybe at the very start of a meeting or some kind of conference.  They four of them look to be in good spirits or discussing the meeting that just occured.","This is a very interesting photo.  It's almost like one of those picture within a picture type setups.  Let's begin with the main focus of the picture itself which is a painting.  There is a painter painting what looks to be a milky way galaxy or some type of outer planetary anomaly.  It's a spiraling structure filled with many vibrant colors.  It begins with a small white color in the center and the other colors spiral out from there.  There is a yellow, a blue, a purple, a lighter blue, and a pinkish layer.  This is being painted on a dark blue brick wall.  While this is being painted there is an observer or maybe an instructor who is holding a cup of paint.  They are also holding a photo of which the painter looks to be working from.  A reference photo if you will.  The reference photo looks like the end stage of the painting the artist is probably striving for.  It is very similar in color and structure to what is being painted.  It looks as if the painting is in its middle stages.  The basic shapes and colors are there, they just need to be finalized and all the little details added.",10/21/2015,10/21/2015,611,0.510087
41879451,23,Female,White,Native Fluent,Bachelor's Degree,Other,3.3 to 3.7,10/27/2015,10/27/2015,1295,"A woman with a dark complexion in a form-fitting magenta dress is carrying a clipboard. She has shoulder-length dark brown hair and a blue digital watch on her left wrist. She is facing a woman of white complexion who is facing away from the camera. The white woman is wearing a black dress and is combing through her hair with her right hand. She is wearing a bright orange bracelet on her right wrist. The darker-skinned woman appears to be wearing the same bracelet, although it is more hidden from view. In the background, two men in khakis and button-up shirts are talking. There are TVs in the background as well.","In the foreground there is a woman with short hair. We are looking over her left shoulder. In her left hand she is holding a red plastic cup that has paint in it. She is also holding a picture of what seems to be a galaxy or an element of outer space. The photo is a spiral shape with colors of purple, orange and blue swirling around the center. In the background, there is a blonde girl with a backwards baseball hat on who is paintint the same spiral image onto a wall. She is in the act of painting and her life-size rendition is a work in progress. We can see areas she still has to fill in with the appropriate colors at the top of the wall.",10/27/2015,10/27/2015,1499,87.731408
41792090,28,Female,White,Native Fluent,Bachelor's Degree,Computer Science,3.3 to 3.7,10/20/2015,10/20/2015,6736,"This picture is looking through a doorway into a typical office scene. It is a standard day in the office, and many people are standing about. In the foreground are two women, deep in conversation. There is a black woman in a purple dress, with sholder-length dark hair, and orange wristband, a watch, and many rings. She is holding a clipboard. She is talking to another woman, who is white with brown hair. That woman is wearing a black dress and is also wearing an orange wristband. The woman in the black dress could possibly be pregnant. The woman in the black dress is combing her hair with her fingers, while the woman in the purple dress is fiddling with her rings. In the background are two men, standing near a television. One has brown hair, a pink shirt, and khaki pants with a belt. He is folding his arms. The other has light brown hair, a blue shirt and khaki pants with a belt. Everyone seems to be very serious, possibly discussing something very important. Maybe a catastrophe has occurred, and they are attempting to fix it. Maybe they are just bored and ready for work to be done.","In the foreground, there is a woman with short brown hair, holding a red disposable cup full of of light blue paint. She also has a paintbrush covered in the same light blue paint, and a small printed image of what appears to be a galaxy. The background of her printed image is black, with a large swirl in various colors. It goes from purple on the very outermost ring, to pink, medium blue, light blue, teal, and then the center is white, surrounded by a rough circle of mauve, which is surrounded by bright yellow.

The woman seems to be supervising several college-age people, including a young woman in a white baseball cap, a white tee shirt, short black shorts, and tennis shoes. Two similarly dressed individuals are obscured by her printed image. These people are all working together to paint the printed image as a mural on a cinderblock wall. Their representation is fairly accurate, although the colors are not exact.",10/20/2015,10/20/2015,6585,98.576941
41771385,42,Female,Asian,Non-Native Fluent,Doctorate,Physical Science (including Math),My school doesn't use this scale,10/19/2015,10/19/2015,2535,"Its seems like an office setting.There are four people in the picture, two women and two men. The women are busy talking to each other and the men too seem deep in conversation. The women are wearing casual dresses, one is wearing violet color and the other is dressed in black. Both men are wearing pant and shirt. On the background you can see a screen probably a television. It could be a waiting room and they probably are there for an interview or discussion. The lady in the violet dress has a clipboard in her hand , probably filling out a questionaire.","Three people are painting a mural on the wall. The colors are vibrant and eyecatching, with the bright yellow color standing out. They seem engrossed in their work and all of them are working simultaneously on this picture. From far the painting looks like something from space with white in the middle resemling the moon.The person painting is wearing shorts and a cap.",10/19/2015,10/19/2015,1703,7.904337
41694143,25,Male,White,Native Fluent,Master's Degree,Social Science,2.0 to 2.5,10/13/2015,10/13/2015,3274,"A woman in a purple dress is surrounded by other people, possibly co-workers. It appears that she's in an office environment and that the picture is taken through a door. The expression on her face is one of possibly concern or annoyance. She's holding a clipboard and speaking to a woman in a black dress with an orange armband. The woman in the black is running her hand through her hair in what seems to be a nervous fashion. She's also holding a slip of paper in her hand. There are two men behind her who are talking, both in khaki pants and dress shirts. The men seem to be relaxed in their conversation. The subjects on the left side of the frame moved during the shot, so they're both somewhat blurry. In the background, the entire room looks to be painted white, with what looks to be the bottom of giant letters, also painted white, on the back wall. There's a TV with a largely blue and red picture on the screen. It looks to be similar to a news graphic or opening sequence. Behind the woman in the purple dress, there looks to  be a hanging lamp of some sort, as there is a wire hanging down to something behind her. The woman in black seems to be closest to the camera and is leaning on the open door through which the shot is taken. She is facing away from the camera. She's facing the woman in purple who is facing the camera. Behind her, the two men are facing each other at a right angle to the camera. ","A person in a white shirt, black shorts and a tan baseball cap is painting on a wall. There is another, similarly dressed person kneeling on the ground to assist with the painting. The person on the ground is covered up by a picture of what the final product will look like. The picture is being held in the same hand as a red cup with light blue paint dried around the inside. The shot was taken over the shoulder of the person holding the picture and the cup, so you only see the side of the head and top of the shoulder of this person. The picture they're painting is on a black or navy blue background. The entire picture is of colors swirling around a white center that looks similar to a galaxy. The outer edges of the figure being ppainted are dark and light purples. As you head toward the center, there are light and dark blues, along with some pink. Swirling around the white center is some yellow and light purple. The colors appear to be turning in a counterclockwise motion around the white center. The wall itself looks to be made of cinder block, and has two visible outlets on it. ",10/13/2015,10/13/2015,1238,77.879872
41478138,26,Female,White,Native Fluent,Bachelor's Degree,Humanities (including History),My school doesn't use this scale,9/25/2015,9/25/2015,8554,"There are four people present in this photo; two males and two females. The two males are in the background, and do not feature prominently in the photo, whereas the two females are in the forefront of the photo. The photo seems to have been taken in an office setting, with all people featured dressed in business attire. The two females are talking to one another, while the two males seem to be talking to one another in the background. Three of the people in the photo are Caucasian, while the female that features most prominently is of African-American heritage. She is wearing a vivid magenta dress, and holding a black clipboard in her arms. The female she is talking to is wearing a black dress, and an orange wristband on her wrist. In the very back of the photo, beyond the males talking, there is some sort of monitor or television hanging on the wall, further emphasising the idea that this is an office setting, although this cannot be confirmed. The female at the front of the photograph seems to have some level of power, judging by her stance within the photo, and in relation to her female counterpart.","The photo shows a woman, holding a photograph, whilst watching another person painting on the wall. The other person is painting the same image on the wall that appears in the photograph being held by the woman. The woman in the foreground is holding a red plastic cup, containing what appears to be light blue paint. She is observing another female, a young blonde woman, who is actually applying the paint to the wall. There is also another person within the photo, who is kneeling on the floor, and seemingly assisting the blonde woman in applying the paint. The painting resembles a galazy - perhaps our very own milky way - but in a much more graphic, stylized manner. The image is vivid, with bright yellow, blues, corals and purples being applied to a dark blue wall. The image is almost completed, with a smaller section at the top left of the wall yet to be completed. The image is very striking, and well created. The painting on the wall very closely resembles the photo that the woman in the foreground is holding. This kind of mural artwork is very appealing. There is a cloth on the floor, presumably so as not to spill any of the paint onto the floor accidentally.",9/25/2015,9/25/2015,978,46.978995
41474324,21,Female,White,Native Fluent,Completed Secondary School,I did not attend college,I did not attend college,9/25/2015,9/25/2015,1562,"The picture looks like a meeting that just ended. The employees are discussing the meeting and other personal maters. The girl in the purple dress is probably the team leader since she is holding a clipboard. The meeting may have been aboiut something not too positive or things too improve on because the girl in the purple dress has a straight face, as if she just said something serious. The girl in black is scratching her head as if thinking of how to respond to her. The guys in the background looks like they are having a normal casual conversation. This looks like an office and everyone is all dressed up","The person is looking at a scetch of a mural being painted. She is looking and making sure everything is ok. Three people are painting the mural while one observes and directs them, They are wearing all white so they do not get dirty with the paint. The mural looks like an artistic abstract painting since it doesnt seem to look like anything in particular. The girl holding the sketch is also holding a cup with blue paint, so it looks like there are four people in total helping to making this beautiful mural. The background is dark blue and the art looks like a hurricane on a doplar radar. It looks like this may be a college or school",9/25/2015,9/25/2015,819,27.525086
41591204,39,Female,White,Native Fluent,Bachelor's Degree,Social Science,3.7 to 4.0,10/5/2015,10/5/2015,16171,"Imagine you work in an office environment and you are scheduled for a meeting with two of your managers and two of your co-workers. In the doorway, you spot one of your co-workers speaking to your manager. Your manager is wearing a sleeveless purple dress, a watch, rings and she is holding a clipboard. Her face looks a little skeptical at what your co-worker is saying and you can only see a side view of your co-worker who is running one hand through her hair while the other hand is holding a small piece of paper. They are both wearing an orange, paper bracelet similar to a bracelet you would get for an event requiring admission. Through the door and into the meeting room, you see two men having a separate conversation. One is the director of the department who is talking to the other man who is another co-worker. Both men have a similar outfit of khaki pants and long-sleeved business shirts. They also have their arms crossed but the director doesn't appear to be angry or upset. There is also a flat screen TV on the meeting room's wall that is on but the picture is blurry. Three out of four people are caucasian. ","In this picture there are two people painting a mural on a wall in a hallway. The colors they are using are white, purple, yellow-gold, blue, pale green and pink and it's a large circular design. Each layer or circle uses a different color and the background of the mural is a deep blue, possibly navy. The wall is in a hallway of a building looking like a typical wall you'd find in a school. One of the artists is standing painting the center of the mural while another is kneeling, working on the bottom of the mural. You cannot see very much of the worker on the floor because the view is obstructed by a tablet that a woman behind them is holding. You cannot see much of the woman aside from her hand and she has brown hair. The picture on the tablet contains almost the exact same image as the mural, using the same colors. The mural reminds me of a picture of a galaxy in space or a weather radar but having different colors. The yellow-gold circle section stands out from all other colors but the middle circle is white. It looks like the artists are wearing similar outfits and the artist standing  is blond with a baseball cap turned around on. She is also using protective blue gloves on her hands to protect her from the paint. ",10/5/2015,10/5/2015,7494,14.1931
41777111,29,Female,Asian,Non-Native Fluent,Bachelor's Degree,Social Science,3.7 to 4.0,10/19/2015,10/19/2015,3066,"I see an open door to an office with Television, and Glass background, which means the people in this office shows authority. In the far back are 2 caucasian males having a conversation with each other. The taller one, has brown hair, about 6'5&quot; tall, with his arms accross, he is wearing a pink shirt, khakis with brown belt, while the other male he is conversing with, has a strawberry blonde hair, with his arms accross as well, wearing a blue shirt, dark brown khakis, and brown belt. Both look like they were just introduced to one another as they are having their arms accross their body, which means, they are still getting to know each other, and are protective of themselves, or that they see each other as a competition. In front of them are 2 females, 1 is caucasian, wearing a black dress, brushing her dark brown hair with her right hand, which has an orange band, and her left hand has a paper which she may be giving to the other person, who is of possibly african or carribean descent. She got a mid length black hair, a lilac dress, with a pad on her left armm she also has the orange band on her right arm, which the other femail has. Both females are having a engaging conversation with each other, the female in black dress seems to be speaking, as the female in the lilac dress is looking at her, with professional eye contact.","I am sitting behind a female person, with dirty blonde or brown short hair. She is holding a red solo cup with sky blue paint and a photo of what seems to be an abstract painting of the universe, which has lilac, yellow, blue, maroon, teal, flesh, purple colors, on a black background on her left hand. In front of her are 3 people, painting a mural of the abstract painting photo I mentioned, on a navy blue wall with three people. They have outlined the wall with what was on the photo the female is holding. Most of the mural has been painted with purple, maroon, blue, teal, flesh, purple, yellow, lilac. There is a female painting the middle of the mural, she is holding a red solo cup with paint on her left hand, and she is painting the middle of the mural with yellow with a brush on her right hand. She is using latex gloves, she is wearing a hat backwards, her blond hair tied in a ponytail, white shirt, black shorts, and tennis shous. There appears to be 2 people knealing, and are wearing white shirt, black shorts and tennis shoes, but I couldn't see what they are painting, or describe them further. there are 2 sockets on each end of the wall, and there is a canvas at the bottom, which covers the floor, which is also where they are working at.",10/19/2015,10/19/2015,1241,55.006843
41474423,35,Male,White,Native Fluent,Some College (2 years or less),Humanities (including History),3.7 to 4.0,9/25/2015,9/25/2015,2982,"At 4:00 p.m. on Friday, September 25th the supervisor called a meeting. As the employees were gathering in the room waiting for the supervisor to arrive the conversation drifted to what the meeting could be about. There had been rumors for weeks about possible layoffs. There had also been rumors of possible promotions. Nobody knew what would come next. There was nervous laughter, that fake kind of laughter where you're pretending that everything is okay, but deep down inside you know something is wrong. Sheryl, in the purple dress, had worked at the company for 5 years now and had been promoted twice. She hoped that this would be the third time, but the rumors of layoffs shaded her optimism. The company's stock price had taken a hit that week, something was a amiss in the labrynth of paperwork that was being explored by the Federal Trade Commision. Tax shelters or phony earnings reporting. Something like that. Nothing that would ever effect her personally if it hadn't effected the entire company and put it at risk for bankruptcy. So now she awaits her fate, hoping she doesn't have to walk in the door tonight and put on a brave face for her daughter while knowing she has to find a new way to provide for her. Back to public school perhaps. Maybe downsize to a smaller house. Or take out a second mortgage until she could find a new job. The meeting was called. And all the boss said was that the Christmas party would be at the downtown Marriot this year and gifts were optional. ","This how a starving artist begins her life. On a wall at a high school. Angie had put together the concept on a computer wondering how Da Vinci would marvel at such a tool. Now it seemed so easy to create. But was that a good thing or was the barrier to entry to the art world too low now? If everyone has the tools to create, if those tools have made art easier to create then how is greatness recognized? It was a dumb project anyway. Her art teacher, Ms. Lawson, has asked for volunteers, and after about twenty seconds of excurciating silence she had raised her hand. For the past few weeks she had been working with virtual paints to smear them together into a cohesive whole. The subject was diversity. She had been asked to interpret this however she wanted. She chose a galaxy, because what's more diverse, what's more inclusive than a million billion light years of stars or however big it was. She didn't know. Hey, she's not going to major in science. She's majoring in Art. With a capital A. Angie is going to be a serious Artist and this, in her mind, is her first big break. So now here she stands in front of the watchful eye of Ms. Lawson--who Angie believes to be severely bitter over her own failure to become an Artist with a capital A--here she stands, with her brush and her mind and her first giant step toward being and Artist. ",9/25/2015,9/25/2015,1325,85.309992
41895447,54,Female,White,Native Fluent,Some College (2 years or less),Arts,3.0 to 3.3,10/28/2015,10/28/2015,2450,"It appears some people are entering a room for to apply for employment interviews; or this is an HR office where you fill out paperwork. It could even be a job fair. The lady with the clipboard is greeting people and giving instructions to the two at the door. Both men in the picture are wearing attire appropriate for a job interview or ""welcome to the company"" type meeting. The woman is dressed nicely in black which usually indicates she is dressed for interviewing. She is wearing an orange band which indicates some type of meeting for invited participants..","This picture depicts an artist painting a larger vervion of their work as a mural for an office wall. The picture appears to me to be of a galaxy, or possibly a hurricane. It is bright, with differing shades of blues and purple on the outer edges, with lighter colors in the center of yellow, gray and off white. The wall has been painted a dark blue for the background. There is a woman holding a plastic cup of light blue paint in the foreground watching the artist work.",10/28/2015,10/28/2015,1434,15.893143
41611618,26,Female,Hispanic or Latino,Native Fluent,Some Secondary or Less,I did not attend college,I did not attend college,10/6/2015,10/6/2015,5155,"In the picture above I see four adults. These four adult are two men who are talking to each other, one is wearing pink button up shirt with khakis and the other man is wearing a blue button up shirt and khakis. The two females who are talking to each other one is wearing a purple dress and the other woman is wearing a black dress. By the way it looks they probably work in a bussiness office. The lady in the purple dress looks somewhat upset. It looks like the woman in the black dress might be giving the lady in purple some intrustions on what to do Im assuming the lady in the black dress is the boss. The two men behind also look like they might  be digreeing with something. It looks like they had just finished a meeting and are probably talking about it. They talking by the door i assumig getting ready to head out. ","In the picture above i see four worker painting on a wall. three of the four painters are painting on the wall while one of them is standinf back looking at a picture of the image they are painting on the wall. the painting on the wall looks to me like a hurricane or maybe soe kind of black hole from space. The colors of the painting are blues, pinks, purples, yellow white and gray. It looks like to me that they have a paln to who does what everyone had thier own section of the painting. They even put sheets on the floor to not get paint on the floor. The mural/painting on the wall atually looks pretty cool. I wouldnt day the picture looks calming but its not loud it looks awesomei guess the first thought that came to my minf when i saw it was it was a beautiful image of a hurricane. I only say it looks like ahurrican because its looks scattered but spininning like a huricane. As far as descriping the painters its not that easy two of them are bing covered frm the image that one of the pinters is holding and the other painter has a hat on standing while the toher two helping her paint are on their knees.",10/6/2015,10/6/2015,1579,14.256695
41658298,27,Female,White,Native Fluent,Bachelor's Degree,Biological Science,3.0 to 3.3,10/9/2015,10/9/2015,2422,"Looking at this picture makes you feel like you are sneaking a peek into another room. There is an open door in what seems to be a commercial building. There are four people in the room, two men and two women. All four people are wearing professional clothing. The men are in nice button down shirts and slacks while the women are both wearing dresses. The women are in the foreground of the picture just beyond the open door. They are in their own conversation - one woman has her back turned to you and she has a hand up stroking her hair. The other woman is looking at her intently and is holding a clipboard in one arm. The two men in the background are also having their own conversation. Parts of their bodies are blocked, but both seem to have their arms crossed but not in an angry way. This feels like a group of coworkers in a conference room. Behind all the people you can see a tv screen hanging on the back wall that has a bright image on it, although the image is unclear. The walls are white and the room feels sterile. The light in the room is very bright which feels warm and inviting. Looking at this picture makes you wonder what the conversations are about and if you can be part of them.","In this picture there are four people you can see, although at a first glance you only really think there are two. The woman that is in the foreground of this picture has her back to you and is on the right side of the picture so all that you can really see of her is the top of her shoulder and the left side of the back of her head. You can also see her hand holding something. It looks like she is holding a plastic cup filled with a baby blue paint and an image that seems fairly abstract. The image has blue and purple tones in it and almost seems to be like a depiction of a galaxy swirling or maybe some type of cell from the body. It has darker purple on the outer rings, blues mixed together in the middle rings, and then a bright yellow as the second most inner ring, with white and purple as the center circle. The other three people in this picture are very casually dressed (all are wearing white tshirts and shorts and sneakers) and they are painting a fairly large brick (maybe not brick, but some sort of cement) wall. The image they are painting is a blown-up, magnified version of the image that the first woman is holding in her hand. There is one person standing working on the center circles. You can only see parts of the other two workers as they are both kneeling on the ground working on the bottom of the wall. Most of their bodies are blocked by the picture that is being compared to the wall. ",10/9/2015,10/9/2015,1494,93.592959
41913958,26,Male,Hispanic or Latino;Native Hawaiian or Other Pacific Islander;White,Native Fluent,Completed technical/associate degree/certificate/diploma,Other,3.0 to 3.3,10/30/2015,10/30/2015,4613,"This photograph includes a multitude of reactions, let us begin with the Woman, Since it is always right to have a woman first in an ethical stand point. There is a woman engaging in a conversation what it appears to be a mixed race woman who could appear to be a Supervisor or of some sort of elite within the room. This also has the potential to be some sort of Corporation also this could be within the break room. This looks like a safisticated type of establishment for the technology is advance as opposed to most lower end Corporations. Also taking a Risk this could be a News Type or Multimedia organization but that is a far stretch only appearing of the assumption on the screen of the Television. It doesn't appear that the woman is disgruntle so she could just be enlightening a new employee of protocol. This woman could be a as previously stated a employee just hired to start a new career path an is being shown around the establishment. The gentleman in the background could be regular employees working within the establishment/organization/corporation just on break an having a simple discussion. These gentleman could be either on break for a 15 or a 30 minute lunch just about to finish up for the time being. Also the woman in Purple which appears to be a Supervisor could be just about to intorduce the new employee to the gentleman/new staff she will be coming into contact with throughout the rest of her stay within the corporation.","This appears to be a compare an contrast scene. The spectator an the artist are working cooperatively. The photograph is one of a galaxy type  drawing which is being contrasted upon a large brick wall within a building. This art work could be the new start to an art gallery or some sort of creative work in that matter. The coolers are cool to vibrant in range with the middle being a whitish bone tone, next following more in an outer circle of layers following up the ending colors which are distant portions of purple. The next layer in the ascending order from the white center would be yellow, from yellow to blue, this type of blue is more along the lines of baby blue or one could say with a slight neon blue, from blue it hits a gray which also could be a grayish green. Next to the green/gray pink is its next portion. If you could picture the milky way galaxy that is what they are transparing from the photgragh unto the brick wall. These two, the spectator an the artist appear to be woman, one with blonde hair an the other with brown. The blonde woman is the artist an she has laid a cloth on the ground as to not accidently drop paint on to the ground. The woman with brown hair is the spectator an is standing back away from the artist an comparing while holding a cup of blue paint. The entire background behind the galaxy is dark blue as opposed to black on the photograph.",10/30/2015,10/30/2015,1579,30.818646
